id|price|ean|wartosci_odzywcze|title
61786|3.79 zł|5900820005511|{'wartość energetyczna ': '1441 kJ/347 kcal', 'tłuszcz w tym': '27 g', '- kwasy tłuszczowe nasycone ': '17 g', 'węglowodany w tym': '0 g', '- cukry ': '0 g', 'białko ': '26 g', 'sól ': '1,3 g', 'wapń': '820 mg', '*RWS - referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie 150 g zawiera 7 sugerowanych porcji produktu.': '', 'metadata': 'w 100 g\nw porcji 21,4 g (1 plaster)\n%RWS* w porcji'}|Mlekpol Ser Gouda Wędzona W Plastrach 150 G
40941|2.99 zł|5900820003234|{'energia': '2559 kJ /622 kcal', 'tłuszcz w tym': '68 g', '- kwasy nasycone ': '34 g', 'węglowodany w tym': '1,4 g', '- cukry ': '1,4 g', 'białko ': '1,1 g', 'sól ': '0 g', 'metadata': 'w 100 g'}|Mlemix Zambrowski Mix Tłuszczowy Do Smarowania 200 G
98159|1.79 zł|42373353||Müller Mix Jogurt O Smaku Orzechów Laskowych Z Kulkami Zbożowymi Z Czekoladą
98160|1.79 zł|42373346||Müller Mix Jogurt O Smaku Śmietankowym Z Rurkami W Polewie Z Czekolady Mlecznej
98162|1.79 zł|42373278||Müller Mix Jogurt O Smaku Śmietankowym Z Wafelkami W Czekoladzie Mlecznej I Białej
40810|2.79 zł|4025500132446|{'Wartość energetyczna': '302 kJ / 71 kcal', 'Tłuszcz': '1,4 g', ' w tym kwasy tłuszczowe nasycone': '0,9 g', 'Węglowodany': '11,6 g', ' w tym cukry': '10,9 g', 'Białko': '3,1 g', 'Sól': '0,14 g', 'Witamina E': '2,9 mg (24%*)', 'Witamina B6': '0,28 mg (20%*)', 'Ryboflawina (B2)': '0,35 mg (25%*)', 'Tiamina (B1)': '0,23 mg (21%*)', '* Procent dziennej referencyjnej wartości spożycia witamin i składników mineralnych dla osób dorosłych.': '', 'metadata': 'w 100 g:'}|Müller Müllermilch Napój Mleczny O Smaku Pistacjowo-Kokosowym 400 G
103839|3.29 zł|4085800005130||Müller Müllermilch Protein Napój Mleczny Czekolada-Banan/wanilia
63039|1.59 zł|42244035|{'Wartość energetyczna ': '435 kJ / 103 kcal', 'Tłuszcz ': '2,5 g', ' W tym kwasy tłuszczowe nasycone ': '1,6 g', 'Węglowodany ': '16,8 g', ' W tym cukry ': '11,0 g', 'Białko ': '3,3 g', 'Sól ': '0,26 g', 'metadata': 'w 100 g:'}|Müller Riso O Smaku Waniliowym Ryż Na Mleku 200 G
98426|1.79 zł|5902061000836|{'wartość energetyczna ': '455 kJ / 110 kcal', 'tłuszcz ': '9,0 g', 'w tym kwasy tłuszczowe nasycone ': '5,8 g', 'węglowodany ': '4,0 g', 'w tym cukry*': '4,0 g', 'białko ': '3,2 g', 'sól** ': '0,1 g', '*Zawiera naturalnie występujące cukry - cukier mleczny': '', '**Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu w mleku': '', 'metadata': 'w 100 g produktu:'}|Bieluch Jogurt Naturalny Nadbużański 200 G
84684|6.99 zł|5902367401603||Naturavena Chleb Jasny Bezglutenowy Z Siemieniem Lnianym
91525|9.99 zł|5901390004416||Naturek Camembert Na Grill Z Sosem Żurawinowym 230 G
103043|5.49 zł|5901390004928|{'Wartość energetyczna ': '1475 kJ/ 356 kcal', 'Tłuszcz ': '31 g', ' w tym kwasy tłuszczowe nasycone ': '22 g', 'Węglowodany ': '1,3 g', ' w tym cukry ': '<0,01 g', 'Białko ': '18 g', 'Sól ': '1,7 g', 'metadata': 'na 100 g:'}|Naturek Camembert Naturalny Wyrazisty Smak 120 G
60796|6.89 zł|5900247002445|{'Wartość energetyczna ': '2220 kJ / (540 kcal)', 'Tłuszcz': '60 g', 'w tym kwasy tłuszczowe:': '', 'nasycone ': '18 g', 'jednonienasycone ': '30 g', 'wielonienasycone ': '12 g', 'Węglowodany': '0 g', 'w tym cukry': '0 g', 'Białko ': '0 g', 'Sól ': '0,7 g', 'Witamina A  (113%*)': '900 µg (113%*)', 'Witamina D (150%*)': '7,5 µg (150%*)', '*% referencyjnych wartości spożycia.': '', '100 g produktu zawiera 2,7 g kwasu alfa-linolenowego.': '', 'metadata': '/100 g'}|Optima Omega 3 Margaryna O Zawartości Trzech Czwartych Tłuszczu 400 G
61426|1.79 zł|5901166000147||Osm Grodzisk Kefir Grodziski 1,5%
91613|17.49 zł|5291803000013||Papouis Ser Halloumi
97875|2.49 zł|5900531009013|{'Wartość energetyczna ': '783 kJ/190 kcal', 'Tłuszcz ': '18 g', 'w tym kwasy tłuszczowe nasycone ': '11 g', 'Węglowodany ': '4,0 g', 'w tym cukry ': '4,0 g', 'Białko ': '2,9 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g'}|Piątnica Bio Śmietana 18% 200 G
86293|1.59 zł|5900531003400|{'Wartość energetyczna ': '395 kJ/ 94 kcal', 'Tłuszcz ': '2,4 g', 'w tym kwasy tłuszczowe nasycone ': '1,7 g', 'Węglowodany ': '11 g', 'w tym cukry ': '10 g', 'Białko ': '7,0 g', 'Sól ': '0,08 g', 'metadata': 'w 100 g'}|Piątnica Jogurt Typu Greckiego Z Jagodami 150 G
63550|1.59 zł|5900531003202|{'Wartość energetyczna ': '395 kJ/ 94 kcal', 'Tłuszcz ': '2,4 g', 'w tym kwasy tłuszczowe nasycone ': '1,7 g', 'Węglowodany ': '11 g', 'w tym cukry ': '10 g', 'Białko ': '7,0 g', 'Sól ': '0,08 g', 'metadata': 'w 100 g'}|Piątnica Jogurt Typu Greckiego Z Truskawkami 150 G
29740|11.99 zł|5900531001475|{'Wartość energetyczna ': '1626 kJ / 394 kcal', 'Tłuszcz ': '40 g', 'w tym kwasy tłuszczowe nasycone ': '28 g', 'Węglowodany ': '5,1 g', 'w tym cukry ': '5,0 g', 'Białko ': '3,5 g', 'Sól ': '0,10 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g:'}|Piątnica Ser Mascarpone 500 G
91586|2.65 zł|5900531006043|{'Wartość energetyczna ': '689 kJ / 166 kcal', 'Tłuszcz ': '12 g', 'w tym kwasy tłuszczowe nasycone ': '8,3 g', 'Węglowodany ': '3,4 g', 'w tym cukry ': '2,9 g', 'Białko ': '11 g', 'Sól ': '0,80 g', 'metadata': 'w 100 g:'}|Piątnica Twój Smak Serek Śmietankowy Aksamitny Z Jogurtem 135 G
91584|2.65 zł|5900531006036|{'Wartość energetyczna ': '1004 kJ / 243 kcal', 'Tłuszcz ': '23 g', 'w tym kwasy tłuszczowe nasycone ': '15 g', 'Węglowodany ': '3,0 g', 'w tym cukry ': '3,0 g', 'Białko ': '6,0 g', 'Sól ': '1,0 g', 'metadata': 'w 100 g:'}|Piątnica Twój Smak Serek Śmietankowy Aksamitny Z Łososiem 135 G
62296|2.19 zł|5900531000928|{'wartość energetyczna ': '585 kJ/ 139 kcal', 'tłuszcz ': '4,0 g', 'w tym kwasy tłuszczowe nasycone ': '2,8 g', 'węglowodany ': '17 g', 'w tym cukry ': '14 g', 'białko ': '8,7 g', 'sól ': '0,50 g', 'metadata': 'w 100 g:'}|Piątnica Serek Wiejski Z Miodem 150 G
62297|2.19 zł|5900531000942|{'Wartość energetyczna ': '464 kJ/110 kcal', 'Tłuszcz ': '4,0 g', 'w tym kwasy tłuszczowe nasycone ': '2,8 g', 'Węglowodany ': '10 g', 'w tym cukry ': '10 g', 'Białko ': '8,6 g', 'Sól ': '0,50 g', 'metadata': 'w 100 g:'}|Piątnica Serek Wiejski Z Truskawkami 150 G
91178|1.99 zł|5900531004506|{'Wartość energetyczna ': '350 kJ / 82 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '11 g', 'w tym cukry ': '11 g', 'Białko ': '9,6 g', 'Sól ': '0,06 g', 'metadata': 'w 100 g'}|Piątnica Skyr Jogurt Typu Islandzkiego Z Truskawkami 150 G
570|2.49 zł|5900531001024|{'Wartość energetyczna ': '1426 kJ/346 kcal', 'Tłuszcz ': '36 g', 'w tym kwasy tłuszczowe nasycone ': '22 g', 'Węglowodany ': '3,3 g', 'w tym cukry ': '3,3 g', 'Białko ': '2,2 g', 'Sól ': '0,05 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g:'}|Piątnica Śmietanka Do Deserów 36% 200 G
62313|13.49 zł|5900531004056|{'wartość energetyczna ': '204 kcal/ 846 kJ', 'tłuszcz ': '18 g', ' w tym kwasy tłuszczowe nasycone ': '12 g', 'węglowodany ': '2,6 g', ' w tym cukry ': '2,6 g', 'białko ': '8,0 g', 'sól*': '0,08 g', '*Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100g'}|Piątnica Twaróg Sernikowy Mielony 1 Kg
62281|2.99 zł|5900531000775|{'Wartość energetyczna ': '1004 kJ/243 kcal', 'Tłuszcz ': '23 g', 'W tym kwasy tłuszczowe nasycone ': '15 g', 'Węglowodany ': '3,0 g', 'W tym cukry ': '3,0 g', 'Białko ': '6,0 g', 'Sól ': '1,0 g', 'metadata': 'w 100 g:'}|Piątnica Twój Smak Serek Śmietankowy Puszysty Z Łososiem 150 G
62286|3.19 zł|5900531000607|{'Wartość energetyczna ': '1004 kJ / 243 kcal ', 'Tłuszcz ': '23,0 g', 'w tym kwasy tłuszczowe nasycone ': '15,4 g', 'Węglowodany ': '3,0 g', 'w tym cukry ': '3,0 g', 'Białko ': '6,0 g', 'Sól ': '0,8 g', 'metadata': 'w 100 g'}|Piątnica Twój Smak Serek Śmietankowy Naturalny 200 G
62670|3.89 zł|5904716004541|{'wartość energetyczna ': '1056 kJ/256 kcal', 'tłuszcz ': '24 g', ' w tym kwasy tłuszczowe nasycone ': '17 g', 'węglowodany ': '3,0 g', ' w tym cukry ': '2,0 g', 'białko ': '6,9 g', 'sól ': '1,0 g', 'metadata': 'w 100 g produktu'}|Polmlek Capresi Serek Śmietankowy Z Ziołami 150 G
40832|3.29 zł|5906207660076|{'Wartość energetyczna ': '821 kJ/197 kcal', 'Tłuszcz ': '12,0 g', 'w tym kwasy tłuszczowe nasycone ': '5,0 g', 'Węglowodany ': '0,2 g', 'w tym cukry ': '0,2 g', 'Białko ': '22,0 g', 'Sól ': '1,7 g', 'metadata': 'w 100 g produktu'}|Président Ser Camembert Lekki 120 G
40834|3.29 zł|5906207380073|{'Wartość energetyczna ': '1476 kJ / 357 kcal', 'Tłuszcz ': '32 g', 'w tym kwasy tłuszczowe nasycone ': '20 g', 'Węglowodany ': '<0.5 g', 'w tym cukry ': '<0.5 g', 'Białko ': '17 g', 'Sól ': '1,7 g', 'metadata': 'w 100 g produktu'}|Président Camembert Zielony Pieprz Ser Pełnotłusty 120 G
44232|4.69 zł|3228023110057|{'Wartość energetyczna ': '1354 kJ (328 kcal)', 'Białko ': '7.0 g', 'Węglowodany ': '3.0 g', 'Tłuszcz ': '32.0 g', 'metadata': 'w 100 g'}|Président Rondelé Ail De Garonne Puszysty Serek Twarogowy 100 G
2698|3.29 zł|5906207520073|{'Wartość energetyczna ': '1 476 kJ / 357 kcal', 'Tłuszcz ': '32 g', 'w tym kwasy tłuszczowe nasycone ': '20 g', 'Węglowodany ': '<0,5 g', 'w tym cukry ': '<0,5 g', 'Białko ': '17 g', 'Sól ': '1,7 g', 'metadata': 'w 100 g produktu'}|Président Ser Brie Naturalny 125 G
101234|1.79 zł|5902409701494|{'Wartość energetyczna ': '466 kJ / 112 kcal', 'Tłuszcz ': '7,0 g', 'w tym kwasy tłuszczowe nasycone ': '4,6 g', 'Węglowodany ': '3,1 g', 'w tym cukry ': '3,0 g', 'Białko ': '9,1 g', 'Sól ': '0,10 g', 'metadata': 'produktu w 100 g'}|Président Twaróg Delikatny Naturalny 150 G
62187|1.45 zł|5901823003337||Radomsko Hej! Serek Biszkoptowy
63246|2.69 zł|5903630000585||Radomsko Hej! Śmietanka Do Gotowania 18% Uht
40942|7.99 zł|5901823000060||Radomsko Masło Extra Osełka
89607|4.79 zł|8719200061859|{'Energia': '2229 kJ/532 kcal', 'Tłuszcz ': '60 g', ' w tym kwasy nasycone ': '14 g', ' jednonienasycone ': '32 g', ' wielonienasycone ': '14 g', 'Węglowodany ': '<0,5 g', ' w tym cukry ': '<0,5 g', 'Białko ': '<0,5 g', 'Sól ': '0,32 g', 'Witamina A ': '800 µg (100%*)', 'Witamina D ': '7,5 µg (150%*)', 'Witamina E ': '10 mg (80%*)', 'Kwasy Omega 3 ': '4,2 g', 'Kwasy Omega 6': '9,3 g', '*% dziennej referencyjnej wartości spożycia.': '', 'metadata': '100 g'}|Rama Classic Margaryna 450 G
81819|4.99 zł|3184670004562|{'Energia': '380 kJ (91 kcal)', 'Tłuszcz ': '6,4 g', 'w tym kwasy tłuszczowe nasycone ': '4,4 g', 'Węglowodany ': '4,0 g', ' w tym cukry ': '4,0 g', 'Białko ': '4,4 g', 'Sól ': '0,11 g', 'metadata': 'w 100 g:'}|Rians Jogurt Owczy Naturalny 115 G
78504|7.59 zł|3184670027981|{'Wartość energetyczna ': '1269 kJ/305 kcal', 'Tłuszcz ': '23 g', 'w tym kwasy tłuszczowe nasycone ': '16 g', 'Węglowodany ': '19 g', 'w tym cukry ': '17 g', 'Białko ': '5,6 g', 'Sól ': '0,13 g', 'metadata': 'w 100 g'}|Rians La Roulé Francuski Ser Świeży Z Ananasem
34596|1.99 zł|5901630000697|{'wartość energetyczna': '475 kJ / 114 kcal', 'tłuszcz ': '7,0 g', 'w tym - kwasy nasycone ': '4,7 g', 'węglowodany ': '4,5 g', 'w tym - cukry ': '3,5 g', 'białko ': '8,2 g', 'sól ': '0,10 g', 'metadata': 'produktu w 100 g:'}|Rolmlecz Serek Naturalny 200 G
78511|3.79 zł|5902208000811||Ryki Ser Żółty Rycki Edam
10978|65.99 zł|2209944000000||Saint Agur Ser Z Przerostem Pleśni
26320|11.49 zł|3176586371005|{'Wartość energetyczna:': '1134 kJ / 273 kcal', 'Tłuszcz:': '21 g', 'w tym kwasy tłuszczowe nasycone:': '15 g', 'Węglowodany:': '1,0 g', 'w tym cukry:': '0,5 g', 'Białko: ': '20 g', 'Sól:': '1,6 g', 'metadata': 'na 100 g:'}|Saint Benoit Ser Camembert 240 G
10883|43.99 zł|2209502000000||Ser Żółty Cheddar White
61794|5.49 zł|5900857030166|{'wartość energetyczna ': '1426 kJ/343 kcal', 'tłuszcz ': '26 g', 'w tym kwasy nasycone ': '18 g', 'węglowodany ': '1,3 g', 'w tym cukry ': '0 g', 'białko ': '26 g', 'sól ': '1,0 g', 'metadata': 'w 100 g'}|Serenada Ser Żółty Radamer 250 G
4881|27.49 zł|2209908000000||Serenada Ser Radamer
81826|1.89 zł|5900857007281|{'Wartość energetyczna ': '915 kJ/220 kcal', 'Tłuszcz ': '16 g', 'w tym kwasy tłuszczowe nasycone ': '11 g', 'Węglowodany ': '7,0 g', 'w tym cukry ': '3,0 g', 'Białko ': '12 g', 'Sól ': '2,0 g', 'metadata': 'w 100 g'}|Serenada Ser Topiony Radamer 100 G
99511|4.29 zł|5900857008998|{'Wartość energetyczna ': '1426 kJ / 343 kcal', 'Tłuszcz ': '26 g', 'w tym kwasy tłuszczowe nasycone ': '18 g', 'Węglowodany ': '1,3 g', 'w tym cukry ': '0 g', 'Białko ': '26 g', 'Sól ': '1,0 g', 'metadata': 'w 100 g'}|Serenada Ser Żółty Radamer 135 G
99512|4.29 zł|5900857009056|{'Wartość energetyczna ': '1463 kJ / 352 kcal', 'Tłuszcz ': '27 g', 'w tym kwasy tłuszczowe nasycone ': '17 g', 'Węglowodany ': '1,3 g', 'w tym cukry ': '0 g', 'Białko ': '26 g', 'Sól ': '1,6 g', 'metadata': 'w 100 g'}|Serenada Ser Żółty Salami 135 G
62321|3.79 zł|5901750000409|{'wartość energetyczna ': '790 kJ/190 kcal', 'tłuszcz ': '14 g', '- w tym kwasy tłuszczowe nasycone ': '9,8 g', 'węglowodany ': '3,6 g', '- w tym cukry ': '3,0 g', 'białko ': '12 g', 'sól ': '0,50 g', 'metadata': 'w 100 g produktu:'}|Sierpc Capri Serek Typu Włoskiego 220 G
61800|4.59 zł|5901753000642|{'Wartość energetyczna': '1257 kJ / 301 kcal', 'Tłuszcz ': '19 g', 'w tym kwasy tłuszczowe nasycone ': '12 g', 'Węglowodany ': '1,6 g', 'w tym cukry ': '0 g', 'Białko ': '31 g', 'Sól ': '1,5 g', 'metadata': 'w 100 g produktu:'}|Sierpc Ser Królewski Light Plastry 135 G
77686|5.39 zł|4002566004467||Sirtakis Ser Na Grilla Lub Patelnię Naturalny
61835|9.99 zł|5900857005669|{'Wartość energetyczna ': '1531 kJ/ 368 kcal', 'Tłuszcz ': '28 g', 'w tym kwasy tłuszczowe nasycone ': '19 g', 'Węglowodany ': '1,1 g', 'w tym cukry ': '0 g', 'Białko ': '28 g', 'Sól ': '1,5 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'Opakowanie 190 g zawiera 5 sugerowanych porcji produktu.': '', 'metadata': 'w 100 g\nw porcji 38 g\n%RWS* w porcji 38 g'}|Skarby Serowara Ser Szafir 190 G
61767|3.49 zł|5900311004009|{'Wartość energetyczna ': '1443 kJ / 351 kcal', 'Tłuszcz ': '39 g', 'w tym kwasy tłuszczowe nasycone ': '12 g', 'Węglowodany ': '<0,5 g', ' w tym cukry ': '<0,5 g', 'Białko ': '<0,5 g', 'Sól ': '0,5 g', 'Witamina A ': '900 µg (113%*)', 'Witamina D ': '7,5 µg (150%*)', 'Witamina E ': '6 mg (50%*)', '*% referencyjnych wartości spożycia': '', '100 g produktu zawiera 2 g kwasu alfa-linolenowego (Omega 3). ': '', 'metadata': '/ 100 g'}|Smakowita Margaryna O Smaku Swojskiego Masełka 450 G
103804|1.39 zł|5907809370004||Sobik Górski Przysmak Z Warzywami 80 G
99514|4.79 zł|5900857008868|{'Wartość energetyczna ': '1426 kJ / 343 kcal', 'Tłuszcz ': '26 g', 'w tym kwasy tłuszczowe nasycone ': '18 g', 'Węglowodany ': '1,3 g', 'w tym cukry ': '0 g', 'Białko ': '26 g', 'Sól ': '1,2 g', 'metadata': 'w 100 g'}|Ser Złoty Radamer 135 G
44244|11.99 zł|3480347130900|{'wartość energetyczna ': '1351 kJ / 327 kcal', 'tłuszcz ': '31 g', 'w tym kwasy tłuszczowe nasycone ': '22 g', 'węglowodany ': '3 g', 'w tym cukry ': '2 g', 'białko ': '9 g', 'sól ': '1,3 g', 'metadata': 'na 100 g\nporcja (5 g)'}|Tartare Apérifrais Koreczki Twarogowe Smak Włoski 100 G
15512|19.99 zł|2209873000000||Temar Danish White Ser Sałatkowy Typu Feta
12305|2.59 zł|4006496019201|{'wartość energetyczna ': '947 kJ / 228 kcal', 'Tłuszcz ': '17,0 g', 'w tym kwasy tłuszczowe nasycone ': '12,0 g', 'Węglowodany ': '0,8 g', 'w tym cukry ': '0,8 g', 'Białko ': '17,5 g', 'Sól ': '0,4 g', 'metadata': 'na 100 g'}|Jäger Ser Mozzarella 125 G
61885|3.39 zł|5900486012120||Tmt Dolina Narwi Ser Mozzarella Tarty
60184|7.89 zł|3077200116371|{'Wartość energetyczna:': '1473 kJ / 356 kcal', 'Tłuszcz:': '32 g', 'w tym kwasy tłuszczowe nasycone:': '22 g', 'Węglowodany:': '1,0 g', 'w tym cukry ': '0 g', 'Białko:': '17 g', 'Sól:': '1,4 g', 'metadata': 'w 100 g produktu:'}|Valbon Brie Oryginalny 200 G
96795|6.39 zł|6408432061578|{'Energia ': '2984 kJ/713 kcal', 'Tłuszcz ': '80 g', ' w tym kwasy tłuszczowe nasycone ': '45 g', 'Węglowodany ': '0,8 g', ' w tym cukry ': '0,8 g', 'Białko ': '0,6 g', 'Sól ': '1,4 g', 'metadata': '100 g'}|Valio Masło Solone 200 G
78506|9.99 zł|3564700768174||Wiodąca Marka Chevre Plastry Sera Koziego
98271|2.69 zł|5902627093234||Wiodąca Marka Delisse Ser Twarogowy Chudy
98843|1.25 zł|5907637319718||Wiodąca Marka Delisse Śmietana 18%
63100|7.29 zł|3564700334829||Wiodąca Marka Deser Mleczno-Jajeczny Pistacjowy
61506|8.99 zł|3564700497920||Wiodąca Marka Masło Z Bretanii Solone
63011|9.99 zł|3564700057827||Wiodąca Marka Sainte-Maure Ser Pleśniowy Kozi Roladka
81849|14.99 zł|3564700661260||Wiodąca Marka Tiramisu Deser Z Kremem
61517|2.89 zł|5902768167085||Z Wiejskiego Dworku Masło Extra Osełka
102055|18.49 zł|2209622000000||Z Wiejskiego Dworku Ser Gouda
62867|5.39 zł|4014500517711|{'wartość energetyczna ': '1279 kJ/308 kcal', 'tłuszcz ': '23,0 g', '- w tym kwasy tłuszczowe nasycone ': '15,6 g', 'węglowodany ': '2,0 g', '- w tym cukry ': '2,0 g', 'białko ': '2,0 g', 'sól ': '23,0 g', 'wapń ': '400 mg (50%*)', '* Dzienna referencyjna wartość spożycia (dla osób dorosłych)': '', 'metadata': 'Przeciętna wartość odżywcza w 100 g:'}|Zott Milk Tiger Classic Ser Mozzarella 84 G (4 X 21 G)
71701|2.69 zł|4014500511245||Zott Monte Deser Mleczny 125 G
71705|2.69 zł|4014500511269||Zott Monte Deser Mleczny 125 G
28718|5.99 zł|4014500043326|{'wartość energetyczna ': '813 kJ/195 kcal', 'tłuszcz ': '13,3 g', '- w tym kwasy tłuszczowe nasycone': '8,8 g', 'węglowodany ': '15,9 g', '- w tym cukry': '13,7 g', 'białko': '2,8 g', 'sól ': '0,13 g', 'wapń': '120 mg (15% RWS*)', 'witamina A': '120 µg (15% RWS*)', '*Referencyjna Wartość Spożycia': '', 'metadata': 'Przeciętna wartość odżywcza w 100 g:'}|Zott Monte Deser Mleczny Z Czekoladą I Orzechami 330 G (6 X 55 G)
89532|3.59 zł|5906040063218|{'wartość energetyczna ': '506 kJ/ 122 kcal', 'tłuszcz ': '10,0 g', '- w tym kwasy tłuszczowe nasycone ': '6,8 g', 'węglowodany ': '3,5 g', '- w tym cukry ': '3,5 g', 'białko ': '3,6 g', 'sól ': '0,11 g', 'metadata': 'Przeciętna wartość odżywcza w 100 g:'}|Zott Primo Jogurt Typ Grecki 330 G
98171|2.79 zł|5906040063270|{'wartość energetyczna ': '559 kJ/135 kcal', 'tłuszcz ': '12,0 g', '- w tym kwasy tłuszczowe nasycone ': '8,2 g', 'węglowodany ': '3,3 g', '- w tym cukry ': '3,3 g', 'białko ': '2,6 g', 'sól ': '0,12 g', 'metadata': 'Przeciętna wartość odżywcza w 100 g:'}|Zott Primo Śmietana 12% 330 G
62983|6.89 zł|4014500509549|{'wartość energetyczna ': '1029 kJ/ 248 kcal', 'tłuszcz ': '19,0 g', '- w tym kwasy tłuszczowe nasycone ': '12,9 g', 'węglowodany ': '1,5 g', '- w tym cukry ': '1,5 g', 'białko ': '17,5 g', 'sól ': '0,50 g', 'metadata': 'Przeciętna wartość odżywcza w 100 g produktu (po odsączeniu):'}|Zott Zottarella Minis Ser Mozzarella 150 G
63042|1.69 zł|4770299394260|{'Wartość energetyczna ': '1572 kJ/377 kcal', 'Tłuszcz:': '24,6 g', 'w tym kwasy tłuszczowe nasycone ': '16,2 g', 'Węglowodany:': '24,9 g', 'w tym cukry ': '23,8 g', 'Białko ': '13,2 g', 'Sól ': '0,05 g', 'metadata': 'w 100 g:'}|Magija Batonik Z Masy Twarogowej O Smaku Waniliowym W Czekoladzie 40 G
61873|6.69 zł|8003518100516||Agriform Gran Primo Ser Żółty Tarty
61845|22.99 zł|8003518000205||Agriform Grana Padano Ser W Kawałku
61434|1.79 zł|5901823004013||Ale! Kefir Naturalny
94453|4.39 zł|5902899141398|{'Wartość energetyczna ': '993 kJ / 240 kcal', 'Tłuszcz ': '21 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'Węglowodany ': '5,9 g', ' w tym cukry ': '3,6 g', 'Białko ': '6,8 g', 'Sól ': '0,42 g', 'metadata': 'w 100 g:'}|Almette Puszysty Serek Twarogowy Jogurtowy 120 G (4 X 30 G)
94451|4.39 zł|5902899141350|{'wartość energetyczna ': '959 kJ / 232 kcal', 'tłuszcz ': '20 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'węglowodany ': '6,2 g', 'w tym cukry ': '2,7 g', 'białko ': '6,7 g', 'sól ': '0,45 g', 'metadata': 'w 100 g:'}|Almette Puszysty Serek Twarogowy Śmietankowy 120 G (4 X 30 G)
105967|4.99 zł|5902899143835|{'Wartość energetyczna ': '1073 kJ/ 260 kcal', 'Tłuszcz ': '25 g', 'w tym kwasy tłuszczowe nasycone ': '17 g', 'Węglowodany ': '2,4 g', 'w tym cukry ': '2,3 g', 'Białko ': '6,3 g', 'Sól ': '0,78 g', 'Opakowanie zawiera 10 porcji produktu po 15 g.': '', 'Zawartość laktozy <0,01 g w 100 g produktu.': '', 'metadata': 'w 100 g\nw porcji (15 g)'}|Almette Puszysty Serek Twarogowy Śmietankowy Bez Laktozy 150 G
105968|4.99 zł|5902899143873|{'Wartość energetyczna ': '1068 kJ/ 259 kcal', 'Tłuszcz ': '25 g', 'w tym kwasy tłuszczowe nasycone ': '17 g', 'Węglowodany ': '2,3 g', 'w tym cukry ': '2,3 g', 'Białko ': '6,1 g', 'Sól ': '0,79 g', 'Opakowanie zawiera 10 porcji produktu po 15 g.': '', 'Zawartość laktozy <0,01 g w 100 g produktu.': '', 'metadata': 'w 100 g\nw porcji (15 g)'}|Almette Puszysty Serek Twarogowy Z Ziołami Bez Laktozy 150 G
61904|4.15 zł|5902899121321|{'Wartość energetyczna ': '1006 kJ/ 243 kcal', 'Tłuszcz ': '22 g', 'w tym kwasy tłuszczowe nasycone ': '15 g', 'Węglowodany ': '5,5 g', 'w tym cukry ': '3,0 g', 'Białko ': '5,8 g', 'Sól ': '0,80 g', 'Opakowanie zawiera 10 porcji produktu po 15 g.': '', 'metadata': 'w 100 g\nw porcji (15 g)'}|Almette Z Ogórkiem I Ziołami Puszysty Serek Twarogowy 150 G
61905|4.15 zł|5902899115771|{'Wartość energetyczna ': '954 kJ/ 230 kcal', 'Tłuszcz ': '20 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'Węglowodany ': '5,8 g', 'w tym cukry ': '3,4 g', 'Białko ': '6,8 g', 'Sól ': '0,57 g', 'Opakowanie zawiera 10 porcji produktu po 15 g.': '', 'metadata': 'w 100 g\nw porcji (15 g)'}|Almette Ze Szczypiorkiem I Cebulą Puszysty Serek Twarogowy 150 G
62736|3.99 zł|5760466736664|{'Wartość energetyczna ': '935 kJ / 225 kcal', 'Tłuszcz ': '17,0 g', 'w tym kwasy tłuszczowe nasycone ': '11,0 g', 'Węglowodany ': '3,9 g', 'w tym cukry ': '2,5 g', 'Białko ': '13,0 g', 'Sól ': '3,3 g', 'metadata': 'w 100 g produktu'}|Apetina Classic Ser Biały Typu Śródziemnomorskiego 200 G
61943|3.69 zł|5760466986021|{'Wartość energetyczna ': '789 kJ/190 kcal', 'Tłuszcz ': '16,0 g', ' w tym kwasy tłuszczowe nasycone ': '10,0 g', 'Węglowodany ': '3,3 g', ' w tym cukry ': '3,3 g', 'Białko ': '7,8 g', 'Sól ': '0,8 g', 'metadata': 'w 100 g produktu:'}|Arla Apetina Serek Kremowy Naturalny 125 G
